Unfallbeteiligung_ID,Unfall_ID_FK_in_Unfallbeteiligten,Unfallbeteiligten_ID_FK
16374,10640,4
16375,10641,2
16376,10642,2
16377,10643,1
16378,10643,2
16379,10644,1
16380,10644,2
16381,10645,2
16382,10646,2
16383,10647,1
16384,10648,4
16385,10649,2
16386,10649,4
16387,10650,1
16388,10650,2
16389,10651,2
16390,10651,4
16391,10652,1
16392,10652,2
16393,10653,1
16394,10654,2
16395,10655,2
16396,10655,4
16397,10656,2
16398,10656,3
16399,10657,2
16400,10658,2
16401,10658,3
16402,10659,2
16403,10659,3
16404,10660,2
16405,10660,4
16406,10661,2
16407,10662,2
16408,10662,4
16409,10663,4
16410,10664,2
16411,10665,4
16412,10666,2
16413,10667,2
16414,10669,1
16415,10669,2
16416,10670,1
16417,10670,2
16418,10671,2
16419,10671,3
16420,10672,2
16421,10673,1
16422,10673,5
16423,10674,2
16424,10675,1
16425,10675,2
16426,10676,2
16427,10677,2
16428,10678,2
16429,10679,2
16430,10680,2
16431,10680,3
16432,10681,2
16433,10681,4
16434,10681,5
16435,10682,2
16436,10682,4
16437,10683,1
16438,10683,2
16439,10684,4
16440,10685,1
16441,10685,2
16442,10686,1
16443,10686,3
16444,10687,2
16445,10688,1
16446,10688,2
16447,10689,1
16448,10689,2
16449,10690,1
16450,10690,2
16451,10691,2
16452,10692,2
16453,10693,1
16454,10694,1
16455,10694,2
16456,10695,1
16457,10695,2
16458,10696,1
16459,10697,2
16460,10697,4
16461,10698,1
16462,10698,2
16463,10699,2
16464,10699,4
16465,10700,2
16466,10701,2
16467,10702,2
16468,10703,1
16469,10704,2
16470,10704,3
16471,10705,2
16472,10705,4
16473,10706,1
16474,10707,2
16475,10707,4
16476,10708,1
16477,10708,2
16478,10709,2
16479,10710,2
16480,10710,4
16481,10711,2
16482,10712,2
16483,10713,2
16484,10714,1
16485,10715,2
16486,10715,3
16487,10716,1
16488,10716,5
16489,10717,2
16490,10718,1
16491,10718,2
16492,10719,2
16493,10720,4
16494,10721,2
16495,10721,3
16496,10722,2
16497,10723,1
16498,10723,2
16499,10724,2
16500,10725,1
16501,10725,2
16502,10726,2
16503,10727,4
16504,10728,4
16505,10729,2
16506,10730,2
16507,10731,2
16508,10732,1
16509,10732,3
16510,10733,1
16511,10733,2
16512,10734,2
16513,10735,2
16514,10735,4
16515,10736,4
16516,10737,1
16517,10738,2
16518,10738,4
16519,10739,2
16520,10739,4
16521,10740,2
16522,10741,4
16523,10742,2
16524,10742,3
16525,10743,2
16526,10744,2
16527,10745,1
16528,10745,2
16529,10746,2
16530,10746,4
16531,10747,2
16532,10748,2
16533,10749,1
16534,10749,2
16535,10750,1
16536,10750,2
16537,10751,2
16538,10752,2
16539,10752,5
16540,10753,1
16541,10753,2
16542,10754,1
16543,10754,4
16544,10755,2
16545,10755,3
16546,10756,1
16547,10756,2
16548,10757,2
16549,10758,2
16550,10758,4
16551,10759,2
16552,10759,4
16553,10760,2
16554,10761,1
16555,10761,2
16556,10762,1
16557,10762,2
16558,10763,2
16559,10764,1
16560,10764,2
16561,10765,1
16562,10765,2
16563,10766,2
16564,10766,4
16565,10767,1
16566,10767,2
16567,10768,1
16568,10768,2
16569,10769,1
16570,10769,2
16571,10770,3
16572,10771,2
16573,10772,2
16574,10773,2
16575,10773,3
16576,10774,2
16577,10774,4
16578,10775,2
16579,10775,4
16580,10776,2
16581,10777,2
16582,10778,2
16583,10778,3
16584,10778,4
16585,10779,4
16586,10780,2
16587,10781,2
16588,10782,1
16589,10783,1
16590,10783,2
16591,10784,1
16592,10784,2
16593,10785,1
16594,10786,2
16595,10786,5
16596,10787,2
16597,10788,2
16598,10788,4
16599,10788,5
16600,10789,1
16601,10789,2
16602,10790,2
16603,10791,2
16604,10792,1
16605,10793,2
16606,10794,1
16607,10794,2
16608,10795,2
16609,10796,1
16610,10797,2
16611,10797,4
16612,10798,2
16613,10798,5
16614,10799,3
16615,10799,4
16616,10800,3
16617,10801,2
16618,10802,1
16619,10802,2
16620,10803,2
16621,10804,2
16622,10804,4
16623,10805,1
16624,10805,2
16625,10806,2
16626,10806,4
16627,10807,1
16628,10807,2
16629,10808,1
16630,10808,2
16631,10809,2
16632,10809,4
16633,10810,2
16634,10811,1
16635,10812,1
16636,10813,1
16637,10813,2
16638,10814,2
16639,10815,1
16640,10815,2
16641,10816,3
16642,10817,2
16643,10819,2
16644,10820,2
16645,10821,1
16646,10821,2
16647,10822,1
16648,10822,2
16649,10823,2
16650,10823,4
16651,10824,2
16652,10825,3
16653,10825,5
16654,10826,1
16655,10827,1
16656,10827,2
16657,10828,2
16658,10829,2
16659,10830,2
16660,10831,1
16661,10831,2
16662,10832,1
16663,10832,5
16664,10833,2
16665,10834,1
16666,10834,2
16667,10835,2
16668,10835,3
16669,10836,1
16670,10836,2
16671,10837,1
16672,10837,2
16673,10838,1
16674,10838,2
16675,10839,2
16676,10840,2
16677,10840,4
16678,10841,4
16679,10842,2
16680,10843,2
16681,10843,4
16682,10844,2
16683,10844,4
16684,10845,2
16685,10845,4
16686,10846,1
16687,10846,2
16688,10847,3
16689,10848,1
16690,10848,2
16691,10849,2
16692,10850,2
16693,10851,1
16694,10852,2
16695,10852,4
16696,10853,2
16697,10854,1
16698,10854,2
16699,10855,2
16700,10856,2
16701,10857,4
16702,10858,1
16703,10858,2
16704,10859,2
16705,10859,4
16706,10860,2
16707,10860,3
16708,10861,2
16709,10861,4
16710,10862,1
16711,10862,2
16712,10863,2
16713,10864,2
16714,10865,2
16715,10866,1
16716,10866,2
16717,10867,1
16718,10867,3
16719,10868,2
16720,10869,2
16721,10869,3
16722,10870,2
16723,10871,4
16724,10872,1
16725,10872,2
16726,10873,4
16727,10874,2
16728,10875,1
16729,10875,2
16730,10876,2
16731,10877,2
16732,10877,3
16733,10878,2
16734,10878,4
16735,10879,1
16736,10879,2
16737,10880,4
16738,10881,2
16739,10882,4
16740,10883,2
16741,10883,5
16742,10884,2
16743,10884,3
16744,10885,2
16745,10885,4
16746,10886,1
16747,10886,2
16748,10887,1
16749,10887,2
16750,10888,2
16751,10888,4
16752,10889,2
16753,10890,2
16754,10891,1
16755,10891,2
16756,10892,2
16757,10893,2
16758,10894,1
16759,10894,2
16760,10895,1
16761,10896,1
16762,10896,2
16763,10897,2
16764,10898,1
16765,10898,2
16766,10899,1
16767,10899,2
16768,10900,1
16769,10900,2
16770,10901,1
16771,10901,3
16772,10902,1
16773,10902,2
16774,10903,1
16775,10903,2
16776,10904,2
16777,10904,4
16778,10905,2
16779,10906,1
16780,10906,2
16781,10907,1
16782,10907,2
16783,10908,2
16784,10909,1
16785,10910,2
16786,10911,1
16787,10912,3
16788,10912,4
16789,10913,2
16790,10913,4
16791,10914,2
16792,10915,2
16793,10915,4
16794,10916,2
16795,10917,2
16796,10918,3
16797,10918,4
16798,10919,1
16799,10919,2
16800,10920,2
16801,10920,3
16802,10921,1
16803,10922,2
16804,10922,4
16805,10923,1
16806,10924,2
16807,10924,3
16808,10925,1
16809,10925,2
16810,10926,2
16811,10926,4
16812,10927,2
16813,10928,2
16814,10929,2
16815,10929,4
16816,10930,2
16817,10931,1
16818,10931,2
16819,10932,2
16820,10932,3
16821,10933,4
16822,10934,1
16823,10934,2
16824,10935,2
16825,10935,4
16826,10936,2
16827,10937,2
16828,10937,5
16829,10938,1
16830,10938,2
16831,10939,1
16832,10940,2
16833,10940,4
16834,10941,1
16835,10941,2
16836,10942,2
16837,10943,1
16838,10943,2
16839,10944,2
16840,10945,2
16841,10946,1
16842,10946,2
16843,10947,1
16844,10948,2
16845,10949,2
16846,10949,3
16847,10951,1
16848,10951,2
16849,10952,1
16850,10952,2
16851,10953,2
16852,10953,4
16853,10954,2
16854,10955,1
16855,10955,2
16856,10956,3
16857,10957,1
16858,10957,2
16859,10958,1
16860,10958,2
16861,10959,1
16862,10960,1
16863,10960,2
16864,10961,1
16865,10961,2
16866,10962,2
16867,10962,3
16868,10963,2
16869,10964,2
16870,10964,4
16871,10965,2
16872,10965,4
16873,10966,2
16874,10967,2
16875,10968,2
16876,10969,2
16877,10969,3
16878,10970,2
16879,10970,4
16880,10971,1
16881,10971,2
16882,10972,2
16883,10972,3
16884,10973,2
16885,10974,1
16886,10974,4
16887,10975,4
16888,10976,2
16889,10976,3
16890,10977,2
16891,10978,2
16892,10979,3
16893,10979,5
16894,10980,2
16895,10981,1
16896,10981,2
16897,10982,2
16898,10982,5
16899,10983,2
16900,10983,3
16901,10984,2
16902,10985,2
16903,10986,2
16904,10987,2
16905,10988,2
16906,10988,3
16907,10989,2
16908,10989,3
16909,10990,2
16910,10991,2
16911,10991,3
16912,10992,2
16913,10993,2
16914,10994,2
16915,10995,2
16916,10995,4
16917,10996,2
16918,10997,1
16919,10997,2
16920,10998,2
16921,10999,2
16922,11000,2
16923,11001,1
16924,11001,2
16925,11002,4
16926,11003,2
16927,11004,2
16928,11004,4
16929,11005,2
16930,11005,3
16931,11006,2
16932,11007,1
16933,11007,3
16934,11009,2
16935,11009,3
16936,11010,2
16937,11010,3
16938,11011,2
16939,11011,3
16940,11013,1
16941,11013,2
16942,11014,1
16943,11015,2
16944,11016,3
16945,11016,4
16946,11017,1
16947,11017,2
16948,11018,4
16949,11019,2
16950,11020,2
16951,11020,4
16952,11021,2
16953,11021,3
16954,11022,2
16955,11023,4
16956,11024,1
16957,11024,2
16958,11025,1
16959,11025,2
16960,11026,1
16961,11026,2
16962,11027,2
16963,11028,2
16964,11028,4
16965,11029,2
16966,11030,1
16967,11031,2
16968,11032,2
16969,11033,2
16970,11034,2
16971,11034,4
16972,11035,1
16973,11035,3
16974,11036,2
16975,11036,3
16976,11037,1
16977,11037,2
16978,11038,2
16979,11038,3
16980,11039,2
16981,11039,3
16982,11040,2
16983,11041,2
16984,11041,4
16985,11042,2
16986,11043,2
16987,11043,3
16988,11044,1
16989,11044,2
16990,11045,1
16991,11045,2
16992,11046,2
16993,11046,3
16994,11047,2
16995,11048,1
16996,11048,2
16997,11049,1
16998,11049,2
16999,11050,2
17000,11051,1
17001,11051,2
17002,11052,2
17003,11052,3
17004,11053,1
17005,11053,2
17006,11054,2
17007,11054,4
17008,11055,2
17009,11055,5
17010,11056,2
17011,11056,4
17012,11057,1
17013,11058,2
17014,11059,2
17015,11059,3
17016,11060,1
17017,11061,2
17018,11061,3
17019,11062,1
17020,11062,2
17021,11063,2
17022,11063,4
17023,11064,3
17024,11065,2
17025,11066,1
17026,11066,2
17027,11067,2
17028,11068,2
17029,11068,4
17030,11069,2
17031,11070,1
17032,11070,3
17033,11071,1
17034,11071,2
17035,11072,2
17036,11073,1
17037,11073,2
17038,11074,1
17039,11075,2
17040,11076,1
17041,11077,2
17042,11078,1
17043,11079,2
17044,11079,5
17045,11080,1
17046,11080,2
17047,11081,1
17048,11082,2
17049,11082,4
17050,11083,4
17051,11084,2
17052,11084,5
17053,11085,2
17054,11086,2
17055,11086,4
17056,11087,1
17057,11087,2
17058,11088,2
17059,11088,3
17060,11089,2
17061,11090,2
17062,11090,4
17063,11091,1
17064,11091,2
17065,11092,2
17066,11093,1
17067,11093,2
17068,11094,1
17069,11094,2
17070,11095,1
17071,11095,2
17072,11096,1
17073,11096,2
17074,11097,2
17075,11097,3
17076,11098,1
17077,11098,2
17078,11099,2
17079,11100,1
17080,11100,3
17081,11101,2
17082,11101,4
17083,11102,2
17084,11102,4
17085,11103,1
17086,11103,2
17087,11104,1
17088,11104,2
17089,11105,1
17090,11105,2
17091,11106,1
17092,11106,2
17093,11107,3
17094,11107,4
17095,11108,2
17096,11108,3
17097,11109,1
17098,11109,2
17099,11110,2
17100,11110,4
17101,11111,2
17102,11112,2
17103,11112,4
17104,11113,1
17105,11113,2
17106,11114,2
17107,11114,3
17108,11115,2
17109,11116,2
17110,11116,3
17111,11117,2
17112,11117,4
17113,11118,2
17114,11118,3
17115,11119,1
17116,11119,2
17117,11120,2
17118,11120,5
17119,11121,1
17120,11121,2
17121,11122,1
17122,11122,2
17123,11123,2
17124,11123,3
17125,11124,4
17126,11125,3
17127,11125,4
17128,11126,2
17129,11126,3
17130,11127,1
17131,11127,2
17132,11128,2
17133,11129,2
17134,11131,1
17135,11131,2
17136,11132,2
17137,11132,4
17138,11133,1
17139,11133,2
17140,11134,2
17141,11134,3
17142,11135,2
17143,11135,5
17144,11136,2
17145,11136,3
17146,11137,1
17147,11137,2
17148,11138,1
17149,11139,1
17150,11139,2
17151,11140,1
17152,11140,2
17153,11141,1
17154,11141,4
17155,11142,2
17156,11142,4
17157,11143,1
17158,11143,3
17159,11144,2
17160,11145,2
17161,11145,3
17162,11146,1
17163,11147,2
17164,11147,3
17165,11148,2
17166,11149,1
17167,11149,2
17168,11150,2
17169,11151,1
17170,11151,2
17171,11152,2
17172,11153,2
17173,11154,2
17174,11155,1
17175,11155,2
17176,11156,1
17177,11157,1
17178,11158,2
17179,11158,3
17180,11159,1
17181,11159,2
17182,11160,2
17183,11161,1
17184,11162,1
17185,11162,2
17186,11163,2
17187,11163,4
17188,11164,1
17189,11165,1
17190,11165,2
17191,11166,1
17192,11166,2
17193,11167,1
17194,11167,2
17195,11168,2
17196,11169,1
17197,11169,2
17198,11170,2
17199,11170,4
17200,11171,1
17201,11171,3
17202,11172,1
17203,11172,2
17204,11173,2
17205,11173,4
17206,11174,2
17207,11175,1
17208,11175,2
17209,11176,2
17210,11176,3
17211,11177,1
17212,11178,1
17213,11179,2
17214,11180,2
17215,11181,2
17216,11181,4
17217,11182,1
17218,11182,2
17219,11183,1
17220,11184,1
17221,11184,2
17222,11185,2
17223,11186,2
17224,11186,3
17225,11187,2
17226,11188,1
17227,11189,1
17228,11189,2
17229,11190,2
17230,11191,2
17231,11191,4
17232,11192,1
17233,11192,2
17234,11193,1
17235,11193,3
17236,11194,4
17237,11195,1
17238,11195,2
17239,11196,4
17240,11197,2
17241,11198,1
17242,11198,2
17243,11199,1
17244,11199,2
17245,11200,2
17246,11201,1
17247,11201,2
17248,11202,2
17249,11202,4
17250,11203,2
17251,11203,5
17252,11204,2
17253,11204,4
17254,11205,2
17255,11206,1
17256,11206,2
17257,11207,1
17258,11207,2
17259,11208,1
17260,11208,2
17261,11209,1
17262,11209,2
17263,11210,1
17264,11210,2
17265,11211,2
17266,11212,1
17267,11212,2
17268,11213,2
17269,11213,4
17270,11214,2
17271,11215,2
17272,11215,3
17273,11216,1
17274,11216,2
17275,11217,2
17276,11217,3
17277,11218,1
17278,11218,2
17279,11219,2
17280,11219,4
17281,11220,1
17282,11220,2
17283,11221,2
17284,11221,4
17285,11222,1
17286,11222,2
17287,11223,2
17288,11223,5
17289,11224,2
17290,11224,5
17291,11225,1
17292,11225,2
17293,11226,1
17294,11226,2
17295,11227,1
17296,11227,2
17297,11228,1
17298,11229,1
17299,11229,2
17300,11230,1
17301,11230,2
17302,11231,1
17303,11232,1
17304,11232,2
17305,11233,1
17306,11234,1
17307,11234,2
17308,11235,1
17309,11236,2
17310,11237,2
17311,11237,3
17312,11238,1
17313,11238,2
17314,11239,2
17315,11240,2
17316,11241,2
17317,11241,3
17318,11242,2
17319,11243,1
17320,11243,2
17321,11244,4
17322,11245,2
17323,11245,4
17324,11246,4
17325,11247,2
17326,11248,1
17327,11249,1
17328,11249,2
17329,11250,1
17330,11250,2
17331,11251,4
17332,11252,2
17333,11253,2
17334,11254,1
17335,11255,1
17336,11255,2
17337,11256,2
17338,11257,1
17339,11257,2
17340,11258,4
17341,11259,2
17342,11260,2
17343,11261,2
17344,11261,4
17345,11262,2
17346,11262,4
17347,11263,1
17348,11263,2
17349,11264,2
17350,11264,3
17351,11265,2
17352,11266,1
17353,11266,2
17354,11267,1
17355,11267,2
17356,11268,2
17357,11268,4
17358,11269,2
17359,11270,2
17360,11270,4
17361,11271,1
17362,11272,2
17363,11273,2
17364,11273,4
17365,11274,4
17366,11274,5
17367,11275,2
17368,11276,1
17369,11276,2
17370,11277,1
17371,11277,2
17372,11278,2
17373,11279,1
17374,11279,2
17375,11280,1
17376,11280,3
17377,11281,1
17378,11281,2
17379,11282,1
17380,11282,2
17381,11283,1
17382,11283,2
17383,11284,1
17384,11284,2
17385,11285,1
17386,11285,2
17387,11286,1
17388,11287,2
17389,11288,2
17390,11289,2
17391,11290,2
17392,11291,2
17393,11291,4
17394,11292,2
17395,11292,4
17396,11293,1
17397,11293,4
17398,11294,1
17399,11294,2
17400,11295,2
17401,11296,2
17402,11296,3
17403,11297,1
17404,11297,2
17405,11298,2
17406,11299,1
17407,11299,2
17408,11300,2
17409,11301,2
17410,11301,4
17411,11302,2
17412,11303,1
17413,11303,2
17414,11304,5
17415,11305,1
17416,11305,2
17417,11306,1
17418,11306,2
17419,11307,2
17420,11307,4
17421,11308,2
17422,11309,2
17423,11309,5
17424,11310,2
17425,11310,4
17426,11311,1
17427,11311,2
17428,11312,2
17429,11312,5
17430,11313,4
17431,11314,1
17432,11314,3
17433,11315,2
17434,11316,2
17435,11317,2
17436,11317,3
17437,11318,2
17438,11319,2
17439,11319,3
17440,11320,1
17441,11322,4
17442,11323,2
17443,11323,4
17444,11324,2
17445,11325,2
17446,11326,3
17447,11327,1
17448,11328,2
17449,11328,4
17450,11329,1
17451,11330,2
17452,11331,2
17453,11331,3
17454,11332,2
17455,11333,2
17456,11334,2
17457,11335,1
17458,11336,2
17459,11337,2
17460,11337,3
17461,11338,1
17462,11338,2
17463,11339,2
17464,11340,1
17465,11340,2
17466,11341,1
17467,11341,2
17468,11342,2
17469,11343,1
17470,11344,1
17471,11344,2
17472,11345,1
17473,11345,2
17474,11346,1
17475,11347,2
17476,11347,4
17477,11348,1
17478,11349,1
17479,11350,2
17480,11351,2
17481,11352,1
17482,11352,2
17483,11353,1
17484,11353,2
17485,11354,1
17486,11354,2
17487,11355,2
17488,11356,2
17489,11356,4
17490,11357,2
17491,11358,1
17492,11358,2
17493,11359,2
17494,11359,4
17495,11360,2
17496,11361,1
17497,11361,2
17498,11362,1
17499,11362,2
17500,11363,2
17501,11363,3
17502,11364,2
17503,11365,2
17504,11365,3
17505,11366,2
17506,11366,3
17507,11367,2
17508,11367,3
17509,11368,2
17510,11368,4
17511,11369,2
17512,11369,4
17513,11370,2
17514,11370,4
17515,11371,1
17516,11372,4
17517,11373,2
17518,11373,4
17519,11374,1
17520,11374,2
17521,11375,2
17522,11376,2
17523,11377,2
17524,11378,2
17525,11378,4
17526,11379,1
17527,11379,2
17528,11380,1
17529,11380,2
17530,11381,2
17531,11381,4
17532,11382,1
17533,11382,2
17534,11383,1
17535,11383,2
17536,11384,1
17537,11384,5
17538,11385,2
17539,11385,4
17540,11386,4
17541,11387,2
17542,11388,2
17543,11388,4
17544,11389,2
17545,11390,2
17546,11390,4
17547,11391,1
17548,11392,2
17549,11393,2
17550,11394,2
17551,11395,1
17552,11395,2
17553,11396,2
17554,11396,4
17555,11397,2
17556,11398,2
17557,11398,3
17558,11399,2
17559,11400,2
17560,11400,4
17561,11401,1
17562,11401,2
17563,11402,1
17564,11402,2
17565,11403,2
17566,11403,3
17567,11404,2
17568,11405,2
17569,11406,1
17570,11406,3
17571,11407,2
17572,11407,3
17573,11408,1
17574,11408,2
17575,11409,4
17576,11410,2
17577,11410,3
17578,11411,1
17579,11411,2
17580,11412,1
17581,11412,3
17582,11413,2
17583,11414,1
17584,11414,2
17585,11415,2
17586,11416,2
17587,11417,1
17588,11417,2
17589,11418,1
17590,11419,2
17591,11419,4
17592,11420,2
17593,11421,1
17594,11422,2
17595,11423,2
17596,11424,2
17597,11425,4
17598,11426,2
17599,11426,4
17600,11427,1
17601,11427,2
17602,11428,2
17603,11429,2
17604,11430,4
17605,11431,1
17606,11431,3
17607,11432,1
17608,11433,1
17609,11433,2
17610,11434,1
17611,11434,2
17612,11435,2
17613,11436,2
17614,11436,4
17615,11437,2
17616,11438,2
17617,11439,1
17618,11439,2
17619,11440,2
17620,11440,4
17621,11441,1
17622,11441,2
17623,11442,2
17624,11443,2
17625,11444,1
17626,11444,2
17627,11445,1
17628,11446,1
17629,11446,2
17630,11447,2
17631,11448,2
17632,11449,1
17633,11449,2
17634,11450,2
17635,11451,1
17636,11452,1
17637,11452,2
17638,11453,2
17639,11454,2
17640,11455,1
17641,11455,2
17642,11456,1
17643,11456,2
17644,11457,1
17645,11457,2
17646,11458,2
17647,11459,2
17648,11459,3
17649,11460,2
17650,11461,1
17651,11461,2
17652,11462,2
17653,11463,1
17654,11463,2
17655,11464,2
17656,11464,3
17657,11465,1
17658,11465,2
17659,11466,2
17660,11466,3
17661,11467,1
17662,11467,2
17663,11468,1
17664,11468,2
17665,11469,1
17666,11469,2
17667,11470,2
17668,11470,3
17669,11471,1
17670,11472,1
17671,11473,3
17672,11474,1
17673,11474,2
17674,11475,2
17675,11475,4
17676,11476,1
17677,11477,2
17678,11477,3
17679,11478,2
17680,11479,1
17681,11479,2
17682,11480,2
17683,11481,1
17684,11481,2
17685,11482,1
17686,11482,2
17687,11483,2
17688,11484,1
17689,11485,3
17690,11486,2
17691,11487,1
17692,11487,2
17693,11488,2
17694,11488,4
17695,11489,2
17696,11489,4
17697,11490,2
17698,11490,4
17699,11491,2
17700,11491,3
17701,11492,2
17702,11492,4
17703,11493,4
17704,11494,1
17705,11494,2
17706,11495,2
17707,11496,2
17708,11497,1
17709,11498,1
17710,11498,2
17711,11499,2
17712,11499,4
17713,11500,2
17714,11501,2
17715,11502,1
17716,11502,2
17717,11503,1
17718,11503,2
17719,11504,3
17720,11504,4
17721,11505,1
17722,11506,1
17723,11506,2
17724,11507,2
17725,11507,3
17726,11508,1
17727,11509,1
17728,11509,2
17729,11510,1
17730,11510,2
17731,11511,2
17732,11511,4
17733,11512,1
17734,11512,2
17735,11513,1
17736,11513,2
17737,11514,2
17738,11514,3
17739,11515,2
17740,11515,4
17741,11516,1
17742,11516,2
17743,11517,2
17744,11517,4
17745,11518,1
17746,11518,2
17747,11519,1
17748,11520,2
17749,11520,3
17750,11521,3
17751,11522,2
17752,11523,2
17753,11524,1
17754,11525,2
17755,11525,4
17756,11526,1
17757,11527,2
17758,11527,5
17759,11528,2
17760,11528,3
17761,11529,2
17762,11529,4
17763,11530,2
17764,11530,5
17765,11531,2
17766,11532,2
17767,11533,1
17768,11533,2
17769,11534,2
17770,11535,2
17771,11535,4
17772,11536,1
17773,11536,2
17774,11537,4
17775,11538,1
17776,11538,2
17777,11539,2
17778,11540,1
17779,11540,2
17780,11541,1
17781,11541,2
17782,11542,3
17783,11543,1
17784,11543,2
17785,11544,1
17786,11545,1
17787,11545,2
17788,11546,1
17789,11546,2
17790,11547,1
17791,11547,2
17792,11548,2
17793,11549,2
17794,11550,2
17795,11551,1
17796,11551,2
17797,11552,1
17798,11552,2
17799,11553,3
17800,11554,1
17801,11554,2
17802,11555,1
17803,11555,2
17804,11556,3
17805,11556,5
17806,11557,2
17807,11557,3
17808,11558,2
17809,11558,4
17810,11559,2
17811,11559,4
17812,11560,2
17813,11560,4
17814,11561,2
17815,11562,2
17816,11562,4
17817,11563,1
17818,11564,2
17819,11564,4
17820,11565,2
17821,11565,3
17822,11566,2
17823,11567,2
17824,11568,1
17825,11568,2
17826,11569,1
17827,11570,2
17828,11571,1
17829,11571,2
17830,11572,1
17831,11572,2
17832,11573,2
17833,11574,1
17834,11575,2
17835,11575,4
17836,11576,2
17837,11576,4
17838,11577,2
17839,11577,4
17840,11578,1
17841,11578,2
17842,11579,1
17843,11579,2
17844,11580,2
17845,11581,2
17846,11582,2
17847,11583,1
17848,11583,3
17849,11584,2
17850,11585,1
17851,11585,2
17852,11586,2
17853,11586,4
17854,11587,1
17855,11587,2
17856,11588,1
17857,11588,3
17858,11589,1
17859,11590,2
17860,11590,4
17861,11591,2
17862,11591,4
17863,11592,2
17864,11592,3
17865,11593,2
17866,11594,1
17867,11595,1
17868,11595,2
17869,11596,2
17870,11597,2
17871,11597,3
17872,11598,2
17873,11598,4
17874,11599,1
17875,11599,2
17876,11600,3
17877,11601,2
17878,11601,4
17879,11602,2
17880,11602,3
17881,11603,2
17882,11603,4
17883,11604,2
17884,11605,2
17885,11606,2
17886,11607,2
17887,11608,1
17888,11608,2
17889,11609,2
17890,11610,1
17891,11611,1
17892,11611,2
17893,11612,1
17894,11612,2
17895,11613,1
17896,11613,2
